Info 0    [09:39:59.498] Starting TS Server
Info 3654 [15:15:40.772] getCompletionData: Get current token: 0.00950000062584877
Info 3655 [15:15:40.772] getCompletionData: Is inside comment: 0.001999998465180397
Info 3656 [15:15:40.772] getCompletionData: Get previous token: 0.029999999329447746
Info 3657 [15:15:40.772] getCompletionsAtPosition: isCompletionListBlocker: 0.007200000807642937
Info 3658 [15:15:40.774] getExportInfoMap: cache hit
Info 3659 [15:15:40.776] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3660 [15:15:40.776] collectAutoImports: response is complete
Info 3661 [15:15:40.776] collectAutoImports: 1.903599999845028
Info 3662 [15:15:40.776] getCompletionData: Semantic work: 3.496899999678135
Info 3663 [15:15:40.782] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.200300000607967
Info 3664 [15:15:40.783] getCompletionData: Get current token: 0.010599998757243156
Info 3665 [15:15:40.783] getCompletionData: Is inside comment: 0.0020000003278255463
Info 3666 [15:15:40.783] getCompletionData: Get previous token: 0.03200000151991844
Info 3667 [15:15:40.783] getCompletionsAtPosition: isCompletionListBlocker: 0.005100000649690628
Info 3668 [15:15:40.785] getExportInfoMap: cache hit
Info 3669 [15:15:40.786] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3670 [15:15:40.786] collectAutoImports: response is complete
Info 3671 [15:15:40.787] collectAutoImports: 1.8684999998658895
Info 3672 [15:15:40.787] getCompletionData: Semantic work: 3.2708000000566244
Info 3673 [15:15:40.793] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.968599999323487
Info 3674 [15:15:40.850] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3675 [15:15:40.854] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 6 structureChanged: false structureIsReused:: Completely Elapsed: 3.7349999994039536ms
Info 3676 [15:15:40.854] Different program with same set of files
Info 3677 [15:15:41.514] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3678 [15:15:41.519] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 7 structureChanged: false structureIsReused:: Completely Elapsed: 4.5782999992370605ms
Info 3679 [15:15:41.519] Different program with same set of files
Info 3680 [15:15:41.519] getCompletionData: Get current token: 0.007699999958276749
Info 3681 [15:15:41.520] getCompletionData: Is inside comment: 0.002900000661611557
Info 3682 [15:15:41.520] getCompletionData: Get previous token: 0.0328999999910593
Info 3683 [15:15:41.520] getCompletionsAtPosition: isCompletionListBlocker: 0.0069000013172626495
Info 3684 [15:15:41.521] getExportInfoMap: cache hit
Info 3685 [15:15:41.523] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3686 [15:15:41.523] collectAutoImports: response is complete
Info 3687 [15:15:41.523] collectAutoImports: 2.002299999818206
Info 3688 [15:15:41.523] getCompletionData: Semantic work: 3.849499998614192
Info 3689 [15:15:41.540] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.736099999397993
Info 3690 [15:15:42.177] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3691 [15:15:42.181] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 8 structureChanged: false structureIsReused:: Completely Elapsed: 4.0306000001728535ms
Info 3692 [15:15:42.182] Different program with same set of files
Info 3693 [15:15:45.998] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3694 [15:15:46.037] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 9 structureChanged: true structureIsReused:: SafeModules Elapsed: 39.555800000205636ms
Info 3695 [15:15:46.037] Different program with same set of files
Info 3696 [15:15:48.384] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3697 [15:15:48.425] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 10 structureChanged: true structureIsReused:: SafeModules Elapsed: 40.77749999985099ms
Info 3698 [15:15:48.425] Different program with same set of files
Info 3699 [15:15:48.489] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3700 [15:15:48.528] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 11 structureChanged: true structureIsReused:: SafeModules Elapsed: 38.6535000000149ms
Info 3701 [15:15:48.528] Different program with same set of files
Info 3702 [15:15:49.140] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3703 [15:15:49.145] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 12 structureChanged: false structureIsReused:: Completely Elapsed: 4.863700000569224ms
Info 3704 [15:15:49.145] Different program with same set of files
Info 3705 [15:15:51.359] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3706 [15:15:51.384] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 13 structureChanged: true structureIsReused:: SafeModules Elapsed: 24.493599999696016ms
Info 3707 [15:15:51.384] Different program with same set of files
Info 3708 [15:15:51.444] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3709 [15:15:51.465] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 14 structureChanged: true structureIsReused:: SafeModules Elapsed: 21.46929999999702ms
Info 3710 [15:15:51.465] Different program with same set of files
Info 3711 [15:15:52.105] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3712 [15:15:52.131] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 15 structureChanged: true structureIsReused:: SafeModules Elapsed: 26.44370000064373ms
Info 3713 [15:15:52.131] Project '/dev/null/inferredProject4*' (Inferred)
Info 3714 [15:15:52.131] 	Files (204)

Info 3715 [15:15:52.131] -----------------------------------------------
Info 3716 [15:15:52.131] Project '/dev/null/autoImportProviderProject4*' (AutoImportProvider)
Info 3717 [15:15:52.131] 	Files (130)

Info 3718 [15:15:52.131] -----------------------------------------------
Info 3719 [15:16:14.323] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3720 [15:16:14.332] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 16 structureChanged: false structureIsReused:: Completely Elapsed: 8.518600000068545ms
Info 3721 [15:16:14.332] Different program with same set of files
Info 3722 [15:16:15.208] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3723 [15:16:15.215] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 17 structureChanged: false structureIsReused:: Completely Elapsed: 6.932099999859929ms
Info 3724 [15:16:15.215] Different program with same set of files
Info 3725 [15:16:18.877] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3726 [15:16:18.882] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 18 structureChanged: false structureIsReused:: Completely Elapsed: 4.472099998965859ms
Info 3727 [15:16:18.882] Different program with same set of files
Info 3728 [15:17:11.986] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3729 [15:17:11.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 5.887599999085069ms
Info 3730 [15:17:11.992] Different program with same set of files
Info 3731 [15:17:12.001] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3732 [15:17:12.007] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 19 structureChanged: false structureIsReused:: Completely Elapsed: 5.6498000007122755ms
Info 3733 [15:17:12.007] Different program with same set of files
Info 3734 [15:17:12.921] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3735 [15:17:12.930] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 89 structureChanged: false structureIsReused:: Completely Elapsed: 8.688999999314547ms
Info 3736 [15:17:12.930] Different program with same set of files
Info 3737 [15:17:12.946] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3738 [15:17:12.959] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 90 structureChanged: false structureIsReused:: Completely Elapsed: 12.607799999415874ms
Info 3739 [15:17:12.959] Different program with same set of files
Info 3740 [15:17:13.549] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3741 [15:17:13.556] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 91 structureChanged: false structureIsReused:: Completely Elapsed: 6.854699999094009ms
Info 3742 [15:17:13.556] Different program with same set of files
Info 3743 [15:17:13.562] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3744 [15:17:13.567] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 20 structureChanged: false structureIsReused:: Completely Elapsed: 4.274399999529123ms
Info 3745 [15:17:13.567] Different program with same set of files
Info 3746 [15:17:14.081] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3747 [15:17:14.086] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 92 structureChanged: false structureIsReused:: Completely Elapsed: 4.099999999627471ms
Info 3748 [15:17:14.086] Different program with same set of files
Info 3749 [15:17:14.091] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3750 [15:17:14.098] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 6.268399998545647ms
Info 3751 [15:17:14.098] Different program with same set of files
Info 3752 [15:17:14.172] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3753 [15:17:14.176] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 3.889700001105666ms
Info 3754 [15:17:14.176] Different program with same set of files
Info 3755 [15:17:14.637] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3756 [15:17:14.641] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 93 structureChanged: false structureIsReused:: Completely Elapsed: 4.130499999970198ms
Info 3757 [15:17:14.641] Different program with same set of files
Info 3758 [15:17:14.646] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3759 [15:17:14.649] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 23 structureChanged: false structureIsReused:: Completely Elapsed: 3.138000000268221ms
Info 3760 [15:17:14.649] Different program with same set of files
Info 3761 [15:17:45.920] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3762 [15:17:45.928] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 94 structureChanged: false structureIsReused:: Completely Elapsed: 7.855200000107288ms
Info 3763 [15:17:45.928] Different program with same set of files
Info 3764 [15:17:45.940] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3765 [15:17:45.947] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 6.341400001198053ms
Info 3766 [15:17:45.947] Different program with same set of files
Info 3767 [15:18:30.575] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3768 [15:18:30.587] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 95 structureChanged: false structureIsReused:: Completely Elapsed: 12.348600000143051ms
Info 3769 [15:18:30.588] Different program with same set of files
Info 3770 [15:18:30.596] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3771 [15:18:30.604] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 25 structureChanged: false structureIsReused:: Completely Elapsed: 7.526499999687076ms
Info 3772 [15:18:30.604] Different program with same set of files
Info 3773 [15:18:31.344] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3774 [15:18:31.351] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 96 structureChanged: false structureIsReused:: Completely Elapsed: 7.0997999999672174ms
Info 3775 [15:18:31.351] Different program with same set of files
Info 3776 [15:18:31.361] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3777 [15:18:31.364] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 3.762399999424815ms
Info 3778 [15:18:31.364] Different program with same set of files
Info 3779 [15:18:31.658] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3780 [15:18:31.663] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 97 structureChanged: false structureIsReused:: Completely Elapsed: 5.274100000038743ms
Info 3781 [15:18:31.663] Different program with same set of files
Info 3782 [15:18:31.672] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 3783 [15:18:31.675] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 27 structureChanged: false structureIsReused:: Completely Elapsed: 3.549899999052286ms
Info 3784 [15:18:31.675] Different program with same set of files
Info 3785 [15:18:33.648] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 3786 [15:18:33.657] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 98 structureChanged: false structureIsReused:: Completely Elapsed: 8.715600000694394ms
Info 3787 [15:18:33.657] Different program with same set of files
Info 3788 [15:18:33.665] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
